Entry,Organism (ID),Protein families,Length,Fragment,Toxic dose,PTM Keywords,PTM Summary,Gene Ontology (GO),Gene Ontology (biological process),Gene Ontology (cellular component),Gene Ontology (molecular function),Protein existence,ToxProt definition,Scientific_Name,Phylum,Class,Order,Family,Genus,Species,Habitat,Habitat_Detailed
P60772,33626,Snake three-finger toxin family,61,,LD(50) is 0.07 mg/kg by intravenous injection into mice.,Disulfide bond,Disulfide bond:4,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),GO:0009405 (pathogenesis),GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),,1: Evidence at protein level,both,Naja sputatrix,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja sputatrix,terrestrial,terrestrial
Q9YGX1,8631,Snake three-finger toxin family,83,,,Disulfide bond,Disulfide bond:4,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),GO:0009405 (pathogenesis),GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),,3: Inferred from homology,both,Laticauda semifasciata,Chordata,Lepidosauria,Squamata,Elapidae,Laticauda,Laticauda semifasciata,marine,marine
Q9PST4,33626,Snake three-finger toxin family,81,,,Disulfide bond,Disulfide bond:4,GO:0019835 (cytolysis); GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0016020 (membrane); GO:0044218 (other organism cell membrane),GO:0019835 (cytolysis); GO:0009405 (pathogenesis),GO:0005576 (extracellular region); GO:0016020 (membrane); GO:0044218 (other organism cell membrane),,2: Evidence at transcript level,both,Naja sputatrix,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja sputatrix,terrestrial,terrestrial
Q98961,8656,Snake three-finger toxin family,81,,,Disulfide bond,Disulfide bond:4,GO:0019835 (cytolysis); GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0016020 (membrane); GO:0044218 (other organism cell membrane),GO:0019835 (cytolysis); GO:0009405 (pathogenesis),GO:0005576 (extracellular region); GO:0016020 (membrane); GO:0044218 (other organism cell membrane),,3: Inferred from homology,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P83345,195058,Snake three-finger toxin family,60,,,Disulfide bond,Disulfide bond:4,GO:0019835 (cytolysis); GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0016020 (membrane); GO:0044218 (other organism cell membrane),GO:0019835 (cytolysis); GO:0009405 (pathogenesis),GO:0005576 (extracellular region); GO:0016020 (membrane); GO:0044218 (other organism cell membrane),,1: Evidence at protein level,both,Naja sagittifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja sagittifera,terrestrial,terrestrial
Q2VBN1,8665,Snake three-finger toxin family,86,,,Disulfide bond,Disulfide bond:4,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),GO:0009405 (pathogenesis),GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),,3: Inferred from homology,both,Ophiophagus hannah,Chordata,Lepidosauria,Squamata,Elapidae,Ophiophagus,Ophiophagus hannah,terrestrial,terrestrial
Q8AY53,92438,Snake three-finger toxin family,86,,,Disulfide bond,Disulfide bond:4,GO:0009405 (pathogenesis); GO:0005576 (extracellular region),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),,3: Inferred from homology,both,Bungarus candidus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus candidus,terrestrial,terrestrial
P14534,8613,Snake three-finger toxin family,63,,,Disulfide bond,Disulfide bond:4,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),GO:0009405 (pathogenesis),GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),,1: Evidence at protein level,both,Bungarus fasciatus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus fasciatus,terrestrial,terrestrial
A7X6J0,46295,Snake three-finger toxin family,86,,,Disulfide bond,Disulfide bond:3,GO:0009405 (pathogenesis); GO:0005576 (extracellular region),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),,3: Inferred from homology,both,Dispholidus typus,Chordata,Lepidosauria,Squamata,Colubridae,Dispholidus,Dispholidus typus,terrestrial,terrestrial
C0JAT3,571530,Arthropod phospholipase D family,273,fragment,,Disulfide bond,Disulfide bond:2,GO:0044179 (hemolysis in other organism); GO:0006629 (lipid metabolic process); GO:0005576 (extracellular region); GO:0046872 (metal ion binding); GO:0070290 (N-acylphosphatidylethanolamine-specific phospholipase D activity); GO:0004630 (phospholipase D activity),GO:0044179 (hemolysis in other organism); GO:0006629 (lipid metabolic process),GO:0005576 (extracellular region),GO:0046872 (metal ion binding); GO:0070290 (N-acylphosphatidylethanolamine-specific phospholipase D activity); GO:0004630 (phospholipase D activity),2: Evidence at transcript level,both,Loxosceles spadicea,Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles spadicea,terrestrial,terrestrial
C0JAW8,424440,Arthropod phospholipase D family,273,fragment,,Disulfide bond; Glycoprotein,Disulfide bond:2; Glycosylation:1,GO:0044179 (hemolysis in other organism); GO:0006629 (lipid metabolic process); GO:0005576 (extracellular region); GO:0046872 (metal ion binding); GO:0070290 (N-acylphosphatidylethanolamine-specific phospholipase D activity); GO:0004630 (phospholipase D activity),GO:0044179 (hemolysis in other organism); GO:0006629 (lipid metabolic process),GO:0005576 (extracellular region),GO:0046872 (metal ion binding); GO:0070290 (N-acylphosphatidylethanolamine-specific phospholipase D activity); GO:0004630 (phospholipase D activity),2: Evidence at transcript level,both,Loxosceles deserta,Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles deserta,terrestrial,terrestrial
C0JAU3,571518,Arthropod phospholipase D family,273,fragment,,Disulfide bond; Glycoprotein,Disulfide bond:2; Glycosylation:1,GO:0044179 (hemolysis in other organism); GO:0006629 (lipid metabolic process); GO:0005576 (extracellular region); GO:0046872 (metal ion binding); GO:0070290 (N-acylphosphatidylethanolamine-specific phospholipase D activity); GO:0004630 (phospholipase D activity),GO:0044179 (hemolysis in other organism); GO:0006629 (lipid metabolic process),GO:0005576 (extracellular region),GO:0046872 (metal ion binding); GO:0070290 (N-acylphosphatidylethanolamine-specific phospholipase D activity); GO:0004630 (phospholipase D activity),2: Evidence at transcript level,both,Loxosceles apachea,Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles apachea,terrestrial,terrestrial
Q1KY79,58217,Arthropod phospholipase D family,285,,LD(50) is 118.5 by intraperitoneal injection into mice.,Disulfide bond,Disulfide bond:1,GO:0044179 (hemolysis in other organism); GO:0006629 (lipid metabolic process); GO:0005576 (extracellular region); GO:0046872 (metal ion binding); GO:0070290 (N-acylphosphatidylethanolamine-specific phospholipase D activity); GO:0004630 (phospholipase D activity),GO:0044179 (hemolysis in other organism); GO:0006629 (lipid metabolic process),GO:0005576 (extracellular region),GO:0046872 (metal ion binding); GO:0070290 (N-acylphosphatidylethanolamine-specific phospholipase D activity); GO:0004630 (phospholipase D activity),2: Evidence at transcript level,both,Loxosceles laeta,Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles laeta,terrestrial,terrestrial
Q5I2B1,308032,Actinoporin family,173,,,,,GO:0006812 (cation transport); GO:0052331 (hemolysis in other organism involved in symbiotic interaction); GO:0046931 (pore complex assembly); GO:0005576 (extracellular region); GO:0042151 (nematocyst); GO:0044218 (other organism cell membrane); GO:0046930 (pore complex); GO:0015267 (channel activity),GO:0006812 (cation transport); GO:0052331 (hemolysis in other organism involved in symbiotic interaction); GO:0046931 (pore complex assembly),GO:0005576 (extracellular region); GO:0042151 (nematocyst); GO:0044218 (other organism cell membrane); GO:0046930 (pore complex),GO:0015267 (channel activity),1: Evidence at protein level,kw_toxin,Oulactis orientalis,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Oulactis,Oulactis orientalis,marine,marine
P61409,432528,Phrixotoxin family,81,,,Disulfide bond,Disulfide bond:3,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,both,Grammostola rosea,Arthropoda,Arachnida,Araneae,Theraphosidae,Grammostola,Grammostola rosea,terrestrial,terrestrial
C0JB41,571532,Arthropod phospholipase D family,278,fragment,,Disulfide bond,Disulfide bond:2,GO:0006629 (lipid metabolic process); GO:0005576 (extracellular region); GO:0046872 (metal ion binding); GO:0070290 (N-acylphosphatidylethanolamine-specific phospholipase D activity); GO:0004630 (phospholipase D activity),GO:0006629 (lipid metabolic process),GO:0005576 (extracellular region),GO:0046872 (metal ion binding); GO:0070290 (N-acylphosphatidylethanolamine-specific phospholipase D activity); GO:0004630 (phospholipase D activity),2: Evidence at transcript level,both,Loxosceles spinulosa,Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles spinulosa,terrestrial,terrestrial
C0JB80,575956,Arthropod phospholipase D family,274,fragment,,Disulfide bond,Disulfide bond:2,GO:0006629 (lipid metabolic process); GO:0005576 (extracellular region); GO:0046872 (metal ion binding); GO:0070290 (N-acylphosphatidylethanolamine-specific phospholipase D activity); GO:0004630 (phospholipase D activity),GO:0006629 (lipid metabolic process),GO:0005576 (extracellular region),GO:0046872 (metal ion binding); GO:0070290 (N-acylphosphatidylethanolamine-specific phospholipase D activity); GO:0004630 (phospholipase D activity),2: Evidence at transcript level,both,Sicarius cf. damarensis GJB-2008,Arthropoda,Arachnida,Araneae,Sicariidae,Sicarius,Sicarius cf. damarensis GJB-2008,terrestrial,terrestrial
P0DMY5,51769,Sea anemone type 3 (BDS) potassium channel toxin family,80,,,Cleavage on pair of basic residues; Disulfide bond,Disulfide bond:3,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0042151 (nematocyst); GO:0008200 (ion channel inhibitor activity),GO:0009405 (pathogenesis),GO:0005576 (extracellular region); GO:0042151 (nematocyst),GO:0008200 (ion channel inhibitor activity),3: Inferred from homology,kw_toxin,Anemonia viridis,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anemonia,Anemonia viridis,marine,marine
Q9PW56,8724,Bradykinin-potentiating peptide family,265,,,Cleavage on pair of basic residues; Disulfide bond; Pyrrolidone carboxylic acid,Pyrrolidone carboxylic acid:12; Disulfide bond:1,GO:0045776 (negative regulation of blood pressure); GO:0006469 (negative regulation of protein kinase activity); GO:0050880 (regulation of blood vessel size); GO:0042311 (vasodilation); GO:0005829 (cytosol); GO:0005576 (extracellular region); GO:0008191 (metalloendopeptidase inhibitor activity); GO:0060422 (peptidyl-dipeptidase inhibitor activity),GO:0045776 (negative regulation of blood pressure); GO:0006469 (negative regulation of protein kinase activity); GO:0050880 (regulation of blood vessel size); GO:0042311 (vasodilation),GO:0005829 (cytosol); GO:0005576 (extracellular region),GO:0008191 (metalloendopeptidase inhibitor activity); GO:0060422 (peptidyl-dipeptidase inhibitor activity),1: Evidence at protein level,both,Bothrops jararaca,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops jararaca,terrestrial,terrestrial
P07496,28643,MCD family,17,,,Amidation,Amidation:1,GO:0043303 (mast cell degranulation); GO:0005576 (extracellular region); GO:0042629 (mast cell granule),GO:0043303 (mast cell degranulation),GO:0005576 (extracellular region); GO:0042629 (mast cell granule),,1: Evidence at protein level,venom_tissue,Bombus pensylvanicus,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus pensylvanicus,terrestrial,terrestrial
P0DJK3,8727,Bradykinin-potentiating peptide family,10,,,Pyrrolidone carboxylic acid,Pyrrolidone carboxylic acid:1,GO:0008217 (regulation of blood pressure); GO:0005576 (extracellular region); GO:0008191 (metalloendopeptidase inhibitor activity),GO:0008217 (regulation of blood pressure),GO:0005576 (extracellular region),GO:0008191 (metalloendopeptidase inhibitor activity),1: Evidence at protein level,both,Bothrops cotiara,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops cotiara,terrestrial,terrestrial
P85165,317381,Bradykinin-potentiating peptide family,10,,,Pyrrolidone carboxylic acid,Pyrrolidone carboxylic acid:1,GO:0008217 (regulation of blood pressure); GO:0005576 (extracellular region),GO:0008217 (regulation of blood pressure),GO:0005576 (extracellular region),,1: Evidence at protein level,kw_toxin,Pithecopus hypochondrialis,Chordata,Amphibia,Anura,Hylidae,Pithecopus,Pithecopus hypochondrialis,terrestrial,terrestrial
P86627,762504,Bradykinin-related peptide family,9,,,,,GO:0006952 (defense response); GO:0042311 (vasodilation); GO:0005576 (extracellular region),GO:0006952 (defense response); GO:0042311 (vasodilation),GO:0005576 (extracellular region),,1: Evidence at protein level,kw_toxin,Phasmahyla jandaia,Chordata,Amphibia,Anura,Hylidae,Phasmahyla,Phasmahyla jandaia,terrestrial,terrestrial
P85885,394475,Bradykinin-related peptide family,9,,,Hydroxylation,Hydroxylation:1,GO:0006952 (defense response); GO:0042311 (vasodilation); GO:0005576 (extracellular region),GO:0006952 (defense response); GO:0042311 (vasodilation),GO:0005576 (extracellular region),,1: Evidence at protein level,kw_toxin,Pithecopus azureus,Chordata,Amphibia,Anura,Hylidae,Pithecopus,Pithecopus azureus,terrestrial,terrestrial
P42717,31921,Bradykinin-related peptide family,13,,,Pyrrolidone carboxylic acid,Pyrrolidone carboxylic acid:1,GO:0008217 (regulation of blood pressure); GO:0006950 (response to stress); GO:0042311 (vasodilation); GO:0005576 (extracellular region),GO:0008217 (regulation of blood pressure); GO:0006950 (response to stress); GO:0042311 (vasodilation),GO:0005576 (extracellular region),,1: Evidence at protein level,both,Parapolybia indica,Arthropoda,Insecta,Hymenoptera,Vespidae,Parapolybia,Parapolybia indica,terrestrial,terrestrial
P85886,192919,Conotoxin A superfamily,69,,,Amidation; Disulfide bond; Gamma-carboxyglutamic acid; Hydroxylation,Disulfide bond:2; Gamma-carboxyglutamic acid:2; Amidation:1; Hydroxylation:1,GO:2000272 (negative regulation of receptor activity); GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane); GO:0030550 (acetylcholine receptor inhibitor activity),GO:2000272 (negative regulation of receptor activity); GO:0009405 (pathogenesis),GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),GO:0030550 (acetylcholine receptor inhibitor activity),1: Evidence at protein level,both,Conus spurius,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus spurius,marine,marine
P85010,101314,Conotoxin A superfamily,12,,,Amidation; Disulfide bond,Disulfide bond:2; Amidation:1,GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),,GO:0005576 (extracellular region); GO:0035792 (other organism postsynaptic membrane),,1: Evidence at protein level,both,Conus regius,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus regius,marine,marine
A3DT44,369967,Conotoxin A superfamily,41,fragment,,Amidation; Disulfide bond; Glycoprotein; Hydroxylation,Glycosylation:2; Hydroxylation:2; Amidation:1,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0030550 (acetylcholine receptor inhibitor activity),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),GO:0030550 (acetylcholine receptor inhibitor activity),3: Inferred from homology,both,Conus achatinus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus achatinus,marine,marine
Q3SB12,70142,Calmodulin family,156,,,,,GO:0005737 (cytoplasm); GO:0005509 (calcium ion binding),,GO:0005737 (cytoplasm),GO:0005509 (calcium ion binding),2: Evidence at transcript level,venom_tissue,Notechis scutatus scutatus,Chordata,Lepidosauria,Squamata,Elapidae,Notechis,Notechis scutatus,terrestrial,terrestrial
P58804,61198,,33,,,Bromination; Disulfide bond; Gamma-carboxyglutamic acid; Hydroxylation,Gamma-carboxyglutamic acid:4; Disulfide bond:3; Hydroxylation:2; Bromination:1,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,1: Evidence at protein level,both,Conus radiatus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus radiatus,marine,marine
E2E4E4,8559,Gastrin/cholecystokinin family,113,,,Amidation; Cleavage on pair of basic residues; Sulfation,Amidation:1; Sulfation:1,GO:0008217 (regulation of blood pressure); GO:0005576 (extracellular region),GO:0008217 (regulation of blood pressure),GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Varanus varius,Chordata,Lepidosauria,Squamata,Varanidae,Varanus,Varanus varius,terrestrial,terrestrial
P0C257,6492,Conotoxin I1 superfamily,46,fragment,,D-amino acid; Disulfide bond,Disulfide bond:4; D-amino acid:1,GO:0009405 (pathogenesis); GO:0005576 (extracellular region),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Conus magus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus magus,marine,marine
P69495,35631,Conotoxin I2 superfamily,64,,,Amidation; Cleavage on pair of basic residues; Disulfide bond,Disulfide bond:4; Amidation:1,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,2: Evidence at transcript level,both,Conus imperialis,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus imperialis,marine,marine
