Entry,Organism (ID),Protein families,Length,Fragment,Toxic dose,PTM Keywords,PTM Summary,Gene Ontology (GO),Gene Ontology (biological process),Gene Ontology (cellular component),Gene Ontology (molecular function),Protein existence,ToxProt definition,Scientific_Name,Phylum,Class,Order,Family,Genus,Species,Habitat,Habitat_Detailed
Q9PRT7,8722,Phospholipase A2 family,23,fragment,,,,,,,,,kw_toxin,Bothrops asper,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops asper,terrestrial,terrestrial
P17934,8616,Phospholipase A2 family,147,,,,Disulfide bond:7,,,,,,kw_toxin,Bungarus multicinctus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus multicinctus,terrestrial,terrestrial
Q02471,343250,Phospholipase A2 family,138,,LD(50) is 0.32 mg/kg by intravenous injection for RV-4 and 0.15 mg/kg for RV-4/RV-7 complex.,,Disulfide bond:7,,,,,,kw_toxin,Daboia siamensis,Chordata,Lepidosauria,Squamata,Viperidae,Daboia,Daboia siamensis,terrestrial,terrestrial
P59170,124223,Phospholipase A2 family,139,,,,Disulfide bond:7,,,,,,venom_tissue,Echis carinatus sochureki,Chordata,Lepidosauria,Squamata,Viperidae,Echis,Echis carinatus,terrestrial,terrestrial
Q8UUH9,8628,Phospholipase A2 family,155,,,,Disulfide bond:7,,,,,,kw_toxin,Laticauda colubrina,Chordata,Lepidosauria,Squamata,Elapidae,Laticauda,Laticauda colubrina,marine,marine
P00613,8631,Phospholipase A2 family,118,,,,Disulfide bond:7,,,,,,venom_tissue,Laticauda semifasciata,Chordata,Lepidosauria,Squamata,Elapidae,Laticauda,Laticauda semifasciata,marine,marine
P82895,39682,Phospholipase A2 family,24,fragment,,,,,,,,,venom_tissue,Trimeresurus stejnegeri,Chordata,Lepidosauria,Squamata,Viperidae,Trimeresurus,Trimeresurus stejnegeri,terrestrial,terrestrial
Q45Z27,100989,Phospholipase A2 family,151,,,,Disulfide bond:7,,,,,,both,Tropidechis carinatus,Chordata,Lepidosauria,Squamata,Elapidae,Tropidechis,Tropidechis carinatus,terrestrial,terrestrial
Q9PUH9,29156,Phospholipase A2 family,147,,,,Disulfide bond:7,,,,,,kw_toxin,Austrelaps superbus,Chordata,Lepidosauria,Squamata,Elapidae,Austrelaps,Austrelaps superbus,terrestrial,terrestrial
P59018,8616,Phospholipase A2 family,137,fragment,,,Disulfide bond:7,,,,,,kw_toxin,Bungarus multicinctus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus multicinctus,terrestrial,terrestrial
P84674,97228,Phospholipase A2 family,121,,,,Disulfide bond:7,,,,,,both,Daboia russelii pulchella,Chordata,Lepidosauria,Squamata,Viperidae,Daboia,Daboia russelii,terrestrial,terrestrial
P59171,99586,Phospholipase A2 family,138,,,,Disulfide bond:7,,,,,,venom_tissue,Echis ocellatus,Chordata,Lepidosauria,Squamata,Viperidae,Echis,Echis ocellatus,terrestrial,terrestrial
P59172,38415,Phospholipase A2 family,139,,,,Disulfide bond:7,,,,,,venom_tissue,Echis pyramidum leakeyi,Chordata,Lepidosauria,Squamata,Viperidae,Echis,Echis pyramidum,terrestrial,terrestrial
Q8UW31,8781,Phospholipase A2 family,152,,,,Disulfide bond:7,,,,,,venom_tissue,Hydrophis hardwickii,Chordata,Lepidosauria,Squamata,Elapidae,Hydrophis,Hydrophis hardwickii,marine,marine
Q8UUH8,8628,Phospholipase A2 family,145,,,,Disulfide bond:7,,,,,,kw_toxin,Laticauda colubrina,Chordata,Lepidosauria,Squamata,Elapidae,Laticauda,Laticauda colubrina,marine,marine
P82896,39682,Phospholipase A2 family,122,,,,Disulfide bond:7,,,,,,venom_tissue,Trimeresurus stejnegeri,Chordata,Lepidosauria,Squamata,Viperidae,Trimeresurus,Trimeresurus stejnegeri,terrestrial,terrestrial
Q45Z26,100989,Phospholipase A2 family,151,,,,Disulfide bond:7,,,,,,both,Tropidechis carinatus,Chordata,Lepidosauria,Squamata,Elapidae,Tropidechis,Tropidechis carinatus,terrestrial,terrestrial
Q9PUH8,29156,Phospholipase A2 family,147,,,,Disulfide bond:7,,,,,,kw_toxin,Austrelaps superbus,Chordata,Lepidosauria,Squamata,Elapidae,Austrelaps,Austrelaps superbus,terrestrial,terrestrial
P00627,8613,Phospholipase A2 family,118,,LD(50) is 3.6 mg/kg by intraperitoneal injection.,,Disulfide bond:7,,,,,,kw_toxin,Bungarus fasciatus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus fasciatus,terrestrial,terrestrial
Q90251,8616,Phospholipase A2 family,137,fragment,,,Disulfide bond:7,,,,,,kw_toxin,Bungarus multicinctus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus multicinctus,terrestrial,terrestrial
Q8UUH7,8628,Phospholipase A2 family,154,,,,Disulfide bond:7,,,,,,kw_toxin,Laticauda colubrina,Chordata,Lepidosauria,Squamata,Elapidae,Laticauda,Laticauda colubrina,marine,marine
Q45Z25,100989,Phospholipase A2 family,151,,,,Disulfide bond:7,,,,,,both,Tropidechis carinatus,Chordata,Lepidosauria,Squamata,Elapidae,Tropidechis,Tropidechis carinatus,terrestrial,terrestrial
Q9PUH7,29156,Phospholipase A2 family,144,,,,Disulfide bond:7,,,,,,kw_toxin,Austrelaps superbus,Chordata,Lepidosauria,Squamata,Elapidae,Austrelaps,Austrelaps superbus,terrestrial,terrestrial
Q9PU97,8616,Phospholipase A2 family,137,fragment,,,Disulfide bond:7,,,,,,kw_toxin,Bungarus multicinctus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus multicinctus,terrestrial,terrestrial
P31100,343250,Phospholipase A2 family,138,,,,Disulfide bond:7,,,,,,kw_toxin,Daboia siamensis,Chordata,Lepidosauria,Squamata,Viperidae,Daboia,Daboia siamensis,terrestrial,terrestrial
Q8UW30,8781,Phospholipase A2 family,118,fragment,,,Disulfide bond:7,,,,,,venom_tissue,Hydrophis hardwickii,Chordata,Lepidosauria,Squamata,Elapidae,Hydrophis,Hydrophis hardwickii,marine,marine
Q9PWR6,48068,Phospholipase A2 family,138,,,,Disulfide bond:7,,,,,,both,Daboia palaestinae,Chordata,Lepidosauria,Squamata,Viperidae,Daboia,Daboia palaestinae,terrestrial,terrestrial
Q9PUH6,29156,Phospholipase A2 family,145,,,,Disulfide bond:7,,,,,,kw_toxin,Austrelaps superbus,Chordata,Lepidosauria,Squamata,Elapidae,Austrelaps,Austrelaps superbus,terrestrial,terrestrial
P59071,97228,Phospholipase A2 family,121,,LD(50) is 5.3 mg/kg body weight by intraperitoneal injection into mice.,,Disulfide bond:7,,,,,,both,Daboia russelii pulchella,Chordata,Lepidosauria,Squamata,Viperidae,Daboia,Daboia russelii,terrestrial,terrestrial
Q9YGJ7,48068,Phospholipase A2 family,137,,,,Disulfide bond:7,,,,,,both,Daboia palaestinae,Chordata,Lepidosauria,Squamata,Viperidae,Daboia,Daboia palaestinae,terrestrial,terrestrial
Q9PUH5,29156,Phospholipase A2 family,145,,,,Disulfide bond:7,,,,,,kw_toxin,Austrelaps superbus,Chordata,Lepidosauria,Squamata,Elapidae,Austrelaps,Austrelaps superbus,terrestrial,terrestrial
Q7LZQ4,35671,Phospholipase A2 family,124,,,,Disulfide bond:7,,,,,,both,Gloydius ussuriensis,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius ussuriensis,terrestrial,terrestrial
Q9PVF1,8717,Phospholipase A2 family,126,fragment,,,Disulfide bond:7,,,,,,kw_toxin,Calloselasma rhodostoma,Chordata,Lepidosauria,Squamata,Viperidae,Calloselasma,Calloselasma rhodostoma,terrestrial,terrestrial
P00628,8613,Phospholipase A2 family,118,,,,Disulfide bond:7,,,,,,kw_toxin,Bungarus fasciatus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus fasciatus,terrestrial,terrestrial
Q9PTA1,8616,Phospholipase A2 family,138,fragment,,,Disulfide bond:6,,,,,,kw_toxin,Bungarus multicinctus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus multicinctus,terrestrial,terrestrial
P08878,8732,Phospholipase A2 family,138,,,Pyrrolidone carboxylic acid,Disulfide bond:7; Pyrrolidone carboxylic acid:2,,,,,,both,Crotalus durissus terrificus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus durissus,terrestrial,terrestrial
P18998,8738,Phospholipase A2 family,138,,,Pyrrolidone carboxylic acid,Disulfide bond:7; Pyrrolidone carboxylic acid:1,,,,,,kw_toxin,Crotalus scutulatus scutulatus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus scutulatus,terrestrial,terrestrial
P81166,8635,Phospholipase A2 family,118,,,,Disulfide bond:7,,,,,,kw_toxin,Micrurus nigrocinctus,Chordata,Lepidosauria,Squamata,Elapidae,Micrurus,Micrurus nigrocinctus,terrestrial,terrestrial
Q92084,33626,Phospholipase A2 family,146,,,,Disulfide bond:7,,,,,,kw_toxin,Naja sputatrix,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja sputatrix,terrestrial,terrestrial
P23026,8673,Phospholipase A2 family,118,,All subunits are necessary for maximum lethality. LD(50) is 0.001 mg/kg by intraperitoneal injection.,,Disulfide bond:7,,,,,,both,Pseudonaja textilis,Chordata,Lepidosauria,Squamata,Elapidae,Pseudonaja,Pseudonaja textilis,terrestrial,terrestrial
P59264,88087,Phospholipase A2 family,122,,,,Disulfide bond:7,,,,,,venom_tissue,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
Q90W39,103944,Phospholipase A2 family,138,,LD(50) is 1.2 mg/kg by intravenous injection into mice.,,Disulfide bond:7,,,,,,both,Protobothrops mucrosquamatus,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops mucrosquamatus,terrestrial,terrestrial
P00626,8705,Phospholipase A2 family,138,,LD(50) is 0.021 mg/kg by intravenous injection.,,Disulfide bond:7,,,,,,kw_toxin,Vipera ammodytes ammodytes,Chordata,Lepidosauria,Squamata,Viperidae,Vipera,Vipera ammodytes,terrestrial,terrestrial
Q98996,48068,Phospholipase A2 family,138,,,,Disulfide bond:7,,,,,,both,Daboia palaestinae,Chordata,Lepidosauria,Squamata,Viperidae,Daboia,Daboia palaestinae,terrestrial,terrestrial
P82892,39682,Phospholipase A2 family,16,fragment,,,,,,,,,venom_tissue,Trimeresurus stejnegeri,Chordata,Lepidosauria,Squamata,Viperidae,Trimeresurus,Trimeresurus stejnegeri,terrestrial,terrestrial
P82893,39682,Phospholipase A2 family,70,fragment,,,Disulfide bond:1,,,,,,venom_tissue,Trimeresurus stejnegeri,Chordata,Lepidosauria,Squamata,Viperidae,Trimeresurus,Trimeresurus stejnegeri,terrestrial,terrestrial
Q9PVF0,8717,Phospholipase A2 family,126,fragment,,,Disulfide bond:7,,,,,,kw_toxin,Calloselasma rhodostoma,Chordata,Lepidosauria,Squamata,Viperidae,Calloselasma,Calloselasma rhodostoma,terrestrial,terrestrial
P00629,8613,Phospholipase A2 family,118,,,,Disulfide bond:7,,,,,,kw_toxin,Bungarus fasciatus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus fasciatus,terrestrial,terrestrial
Q9PTA7,8616,Phospholipase A2 family,133,fragment,,,Disulfide bond:7,,,,,,kw_toxin,Bungarus multicinctus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus multicinctus,terrestrial,terrestrial
P62022,8732,Phospholipase A2 family,138,,,,Disulfide bond:7,,,,,,both,Crotalus durissus terrificus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus durissus,terrestrial,terrestrial
P62023,8738,Phospholipase A2 family,138,,,,Disulfide bond:7,,,,,,both,Crotalus scutulatus scutulatus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus scutulatus,terrestrial,terrestrial
P81167,8635,Phospholipase A2 family,118,,,,Disulfide bond:7,,,,,,kw_toxin,Micrurus nigrocinctus,Chordata,Lepidosauria,Squamata,Elapidae,Micrurus,Micrurus nigrocinctus,terrestrial,terrestrial
Q92085,33626,Phospholipase A2 family,146,,,,Disulfide bond:7,,,,,,kw_toxin,Naja sputatrix,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja sputatrix,terrestrial,terrestrial
P23027,8673,Phospholipase A2 family,121,,All subunits are necessary for maximum lethality. LD(50) is 0.001 mg/kg by intraperitoneal injection.,,Disulfide bond:7,,,,,,both,Pseudonaja textilis,Chordata,Lepidosauria,Squamata,Elapidae,Pseudonaja,Pseudonaja textilis,terrestrial,terrestrial
P59265,88087,Phospholipase A2 family,122,,,,Disulfide bond:7,,,,,,venom_tissue,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
P14424,8705,Phospholipase A2 family,138,,LD(50) is 0.58 mg/kg by intravenous injection. Ammodytoxin B is 29 times less toxic than ammodytoxin A.,,Disulfide bond:7,,,,,,kw_toxin,Vipera ammodytes ammodytes,Chordata,Lepidosauria,Squamata,Viperidae,Vipera,Vipera ammodytes,terrestrial,terrestrial
Q9PVE9,8717,Phospholipase A2 family,139,,,,Disulfide bond:7,,,,,,kw_toxin,Calloselasma rhodostoma,Chordata,Lepidosauria,Squamata,Viperidae,Calloselasma,Calloselasma rhodostoma,terrestrial,terrestrial
Q9PTA6,8616,Phospholipase A2 family,138,fragment,,,Disulfide bond:7,,,,,,kw_toxin,Bungarus multicinctus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus multicinctus,terrestrial,terrestrial
Q92086,33626,Phospholipase A2 family,146,,,,Disulfide bond:7,,,,,,kw_toxin,Naja sputatrix,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja sputatrix,terrestrial,terrestrial
P30811,8673,Phospholipase A2 family,118,,All subunits are necessary for maximum lethality. LD(50) is 0.001 mg/kg by intraperitoneal injection.,,Disulfide bond:7,,,,,,both,Pseudonaja textilis,Chordata,Lepidosauria,Squamata,Elapidae,Pseudonaja,Pseudonaja textilis,terrestrial,terrestrial
P11407,8705,Phospholipase A2 family,138,,,,Disulfide bond:7,,,,,,kw_toxin,Vipera ammodytes ammodytes,Chordata,Lepidosauria,Squamata,Viperidae,Vipera,Vipera ammodytes,terrestrial,terrestrial
Q9PVF4,8717,Phospholipase A2 family,137,,,,Disulfide bond:7,,,,,,kw_toxin,Calloselasma rhodostoma,Chordata,Lepidosauria,Squamata,Viperidae,Calloselasma,Calloselasma rhodostoma,terrestrial,terrestrial
Q7LZQ6,8613,Phospholipase A2 family,31,fragment,,,,,,,,,both,Bungarus fasciatus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus fasciatus,terrestrial,terrestrial
Q9PTA5,8616,Phospholipase A2 family,137,fragment,,,Disulfide bond:7,,,,,,kw_toxin,Bungarus multicinctus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus multicinctus,terrestrial,terrestrial
Q9I900,33626,Phospholipase A2 family,146,,,,Disulfide bond:7,,,,,,kw_toxin,Naja sputatrix,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja sputatrix,terrestrial,terrestrial
P23028,8673,Phospholipase A2 family,133,,All subunits are necessary for maximum lethality. LD(50) is 0.001 mg/kg by intraperitoneal injection.,Glycoprotein,Disulfide bond:8; Glycosylation:1,,,,,,both,Pseudonaja textilis,Chordata,Lepidosauria,Squamata,Elapidae,Pseudonaja,Pseudonaja textilis,terrestrial,terrestrial
Q9PVF2,8717,Phospholipase A2 family,139,,,,Disulfide bond:7,,,,,,kw_toxin,Calloselasma rhodostoma,Chordata,Lepidosauria,Squamata,Viperidae,Calloselasma,Calloselasma rhodostoma,terrestrial,terrestrial
Q9PSN5,70142,Phospholipase A2 family,125,,,,Disulfide bond:7,,,,,,both,Notechis scutatus scutatus,Chordata,Lepidosauria,Squamata,Elapidae,Notechis,Notechis scutatus,terrestrial,terrestrial
Q9PVF3,8717,Phospholipase A2 family,138,,,,Disulfide bond:7,,,,,,kw_toxin,Calloselasma rhodostoma,Chordata,Lepidosauria,Squamata,Viperidae,Calloselasma,Calloselasma rhodostoma,terrestrial,terrestrial
O57385,36307,Phospholipase A2 family,138,,,,Disulfide bond:7,,,,,,both,Deinagkistrodon acutus,Chordata,Lepidosauria,Squamata,Viperidae,Deinagkistrodon,Deinagkistrodon acutus,terrestrial,terrestrial
P82950,44730,Phospholipase A2 family,121,,,,Disulfide bond:7,,,,,,kw_toxin,Metlapilcoatlus nummifer,Chordata,Lepidosauria,Squamata,Viperidae,Metlapilcoatlus,Metlapilcoatlus nummifer,terrestrial,terrestrial
Q90249,8726,Phospholipase A2 family,121,,,,Disulfide bond:7,,,,,,kw_toxin,Bothrops jararacussu,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops jararacussu,terrestrial,terrestrial
Q9IAT9,95649,Phospholipase A2 family,119,fragment,,,Disulfide bond:7,,,,,,kw_toxin,Bothrops pauloensis,Chordata,Lepidosauria,Squamata,Viperidae,Bothrops,Bothrops pauloensis,terrestrial,terrestrial
P80963,44725,Phospholipase A2 family,137,,,,Disulfide bond:7,,,,,,kw_toxin,Bothriechis schlegelii,Chordata,Lepidosauria,Squamata,Viperidae,Bothriechis,Bothriechis schlegelii,terrestrial,terrestrial
Q8UVU7,44722,Phospholipase A2 family,137,,,,Disulfide bond:7,,,,,,both,Cerrophidion godmani,Chordata,Lepidosauria,Squamata,Viperidae,Cerrophidion,Cerrophidion godmani,terrestrial,terrestrial
Q8UVZ7,8730,Phospholipase A2 family,137,,,,Disulfide bond:7,,,,,,both,Crotalus atrox,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus atrox,terrestrial,terrestrial
P10117,8628,Phospholipase A2 family,118,,,,Disulfide bond:7,,,,,,venom_tissue,Laticauda colubrina,Chordata,Lepidosauria,Squamata,Elapidae,Laticauda,Laticauda colubrina,marine,marine
P04084,73841,Phospholipase A2 family,122,,,,Disulfide bond:7,,,,,,kw_toxin,Vipera ammodytes meridionalis,Chordata,Lepidosauria,Squamata,Viperidae,Vipera,Vipera ammodytes,terrestrial,terrestrial
Q8JFG1,194601,Phospholipase A2 family,138,,,,Disulfide bond:7,,,,,,kw_toxin,Vipera aspis aspis,Chordata,Lepidosauria,Squamata,Viperidae,Vipera,Vipera aspis,terrestrial,terrestrial
Q9DF52,132961,Phospholipase A2 family,145,,,,Disulfide bond:7,,,,,,both,Bungarus caeruleus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus caeruleus,terrestrial,terrestrial
P17935,8705,Phospholipase A2 family,138,,LD(50) is 3.6 mg/kg.,,Disulfide bond:7,,,,,,kw_toxin,Vipera ammodytes ammodytes,Chordata,Lepidosauria,Squamata,Viperidae,Vipera,Vipera ammodytes,terrestrial,terrestrial
P49121,37195,Phospholipase A2 family,137,,,,Disulfide bond:7,,,,,,both,Agkistrodon laticinctus,Chordata,Lepidosauria,Squamata,Viperidae,Agkistrodon,Agkistrodon laticinctus,terrestrial,terrestrial
P48650,40353,Phospholipase A2 family,122,,,,Disulfide bond:7,,,,,,kw_toxin,Echis carinatus,Chordata,Lepidosauria,Squamata,Viperidae,Echis,Echis carinatus,terrestrial,terrestrial
Q805A2,88087,Phospholipase A2 family,138,,LD(50) is 1.34 mg/kg by intravenous injection into mice (in Amami-Oshima and Tokunoshima strains).,,Disulfide bond:7,,,,,,both,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
Q92147,88087,Phospholipase A2 family,138,,,,Disulfide bond:7,,,,,,venom_tissue,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
Q8JIG0,88087,Phospholipase A2 family,138,,,,Disulfide bond:7,,,,,,venom_tissue,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
P59067,29156,Phospholipase A2 family,62,fragment,,,Disulfide bond:1,,,,,,both,Austrelaps superbus,Chordata,Lepidosauria,Squamata,Elapidae,Austrelaps,Austrelaps superbus,terrestrial,terrestrial
P84474,92438,Phospholipase A2 family,14,fragment,LD(50) is 0.84 mg/kg by intravenous injection in mice.,,,,,,,,both,Bungarus candidus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus candidus,terrestrial,terrestrial
P59068,29156,Phospholipase A2 family,57,fragment,,,Disulfide bond:1,,,,,,both,Austrelaps superbus,Chordata,Lepidosauria,Squamata,Elapidae,Austrelaps,Austrelaps superbus,terrestrial,terrestrial
P59069,29156,Phospholipase A2 family,46,fragment,,,Disulfide bond:1,,,,,,both,Austrelaps superbus,Chordata,Lepidosauria,Squamata,Elapidae,Austrelaps,Austrelaps superbus,terrestrial,terrestrial
P59070,29156,Phospholipase A2 family,48,fragment,,,Disulfide bond:1,,,,,,both,Austrelaps superbus,Chordata,Lepidosauria,Squamata,Elapidae,Austrelaps,Austrelaps superbus,terrestrial,terrestrial
Q02517,88087,Phospholipase A2 family,138,,,,Disulfide bond:7,,,,,,venom_tissue,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
P06860,88087,Phospholipase A2 family,122,,,,Disulfide bond:7,,,,,,venom_tissue,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
Q90Y77,88087,Phospholipase A2 family,138,,,,Disulfide bond:7,,,,,,venom_tissue,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
Q9PSF9,8718,Phospholipase A2 family,39,fragment,,,,,,,,,both,Agkistrodon bilineatus,Chordata,Lepidosauria,Squamata,Viperidae,Agkistrodon,Agkistrodon bilineatus,terrestrial,terrestrial
P59066,29156,Phospholipase A2 family,17,fragment,,,,,,,,,both,Austrelaps superbus,Chordata,Lepidosauria,Squamata,Elapidae,Austrelaps,Austrelaps superbus,terrestrial,terrestrial
P00622,8693,Phospholipase A2 family,121,,LD(50) is 0.18 mg/kg by intraperitoneal injection.,,Disulfide bond:7,,,,,,kw_toxin,Bitis caudalis,Chordata,Lepidosauria,Squamata,Viperidae,Bitis,Bitis caudalis,terrestrial,terrestrial
P18999,343250,Phospholipase A2 family,22,fragment,,,,,,,,,kw_toxin,Daboia siamensis,Chordata,Lepidosauria,Squamata,Viperidae,Daboia,Daboia siamensis,terrestrial,terrestrial
P00610,8682,Phospholipase A2 family,119,,LD(50) is 0.11 mg/kg by intravenous injection.,,Disulfide bond:7,,,,,,kw_toxin,Hydrophis schistosus,Chordata,Lepidosauria,Squamata,Elapidae,Hydrophis,Hydrophis schistosus,marine,marine
P14556,8658,Phospholipase A2 family,118,,,,Disulfide bond:7,,,,,,kw_toxin,Naja pallida,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja pallida,terrestrial,terrestrial
Q10756,33626,Phospholipase A2 family,16,fragment,,,,,,,,,kw_toxin,Naja sputatrix,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja sputatrix,terrestrial,terrestrial
P43318,42738,Phospholipase A2 family,32,fragment,LD(50) is 6 ug/g by injection.,,,,,,,,kw_toxin,Rhopilema nomadica,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhopilema,Rhopilema nomadica,marine,marine
P84736,356346,Phospholipase A2 family,50,fragment,,,Disulfide bond:4,,,,,,venom_tissue,Trimorphodon lambda,Chordata,Lepidosauria,Squamata,Colubridae,Trimorphodon,Trimorphodon lambda,terrestrial,terrestrial
Q8JIY9,135726,Phospholipase A2 family,138,,,,Disulfide bond:7,,,,,,both,Protobothrops jerdonii,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops jerdonii,terrestrial,terrestrial
