Entry,Organism (ID),Protein families,Length,Fragment,Toxic dose,PTM Keywords,PTM Summary,Gene Ontology (GO),Gene Ontology (biological process),Gene Ontology (cellular component),Gene Ontology (molecular function),Protein existence,ToxProt definition,Scientific_Name,Phylum,Class,Order,Family,Genus,Species,Habitat,Habitat_Detailed
Q8AY53,92438,Snake three-finger toxin family,86,,,,Disulfide bond:4,,,,,Evidence at transcript level,both,Bungarus candidus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus candidus,terrestrial,terrestrial
P01379,8631,Snake three-finger toxin family,87,,LD(50) is 1.24 mg/kg by intramuscular injection.,,Disulfide bond:5,,,,,Evidence at protein level,both,Laticauda semifasciata,Chordata,Lepidosauria,Squamata,Elapidae,Laticauda,Laticauda semifasciata,marine,marine
P25671,35670,Snake three-finger toxin family,71,,LD(50) is 0.10 to 0.15 mg/kg by subcutaneous injection.,,Disulfide bond:5,,,,,Evidence at protein level,both,Naja naja,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja naja,terrestrial,terrestrial
Q800Y3,8616,Snake three-finger toxin family,86,,,,Disulfide bond:4,,,,,Evidence at transcript level,both,Bungarus multicinctus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus multicinctus,terrestrial,terrestrial
P01426,8658,Snake three-finger toxin family,61,,LD(50) is 0.036 mg/kg by subcutaneous injection.,,Disulfide bond:4,,,,,Evidence at protein level,both,Naja pallida,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja pallida,terrestrial,terrestrial
P19960,8678,Snake three-finger toxin family,81,,,,Disulfide bond:4,,,,,Evidence at transcript level,both,Aipysurus laevis,Chordata,Lepidosauria,Squamata,Elapidae,Aipysurus,Aipysurus laevis,marine,marine
Q9YGI0,8616,Snake three-finger toxin family,86,,,,Disulfide bond:4,,,,,Evidence at protein level,both,Bungarus multicinctus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus multicinctus,terrestrial,terrestrial
P0C2D2,184540,Flavin monoamine oxidase family,61,fragment,,Glycoprotein,,GO:0001716 (L-amino-acid oxidase activity),,,GO:0001716 (L-amino-acid oxidase activity),Evidence at protein level,both,Crotalus durissus terrificus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus durissus,terrestrial,terrestrial
Q9PUH2,29156,Phospholipase A2 family,146,,,,Disulfide bond:7,,,,,Evidence at transcript level,both,Austrelaps superbus,Chordata,Lepidosauria,Squamata,Elapidae,Austrelaps,Austrelaps superbus,terrestrial,terrestrial
P00599,8643,Phospholipase A2 family,118,,,,Disulfide bond:7,,,,,Evidence at protein level,venom_tissue,Naja melanoleuca,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja melanoleuca,terrestrial,terrestrial
P84472,92438,Phospholipase A2 family,14,fragment,LD(50) is 0.22 mg/kg by intravenous injection in mice.,,,GO:0004623 (phospholipase A2 activity),,,GO:0004623 (phospholipase A2 activity),Evidence at protein level,both,Bungarus candidus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus candidus,terrestrial,terrestrial
Q8UW31,8781,Phospholipase A2 family,152,,,,Disulfide bond:7,,,,,Evidence at transcript level,venom_tissue,Hydrophis hardwickii,Chordata,Lepidosauria,Squamata,Elapidae,Hydrophis,Hydrophis hardwickii,marine,marine
Q7T1R0,8615,Phospholipase A2 family,146,,,,Disulfide bond:7,,,,,Evidence at protein level,both,Bungarus flaviceps flaviceps,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus flaviceps,terrestrial,terrestrial
Q802I1,92438,Phospholipase A2 family,142,fragment,,,Disulfide bond:7,,,,,Evidence at transcript level,venom_tissue,Bungarus candidus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus candidus,terrestrial,terrestrial
P04057,8670,Phospholipase A2 family,118,,LD(50) is 6.8 mg/kg by intravenous injection.,,Disulfide bond:7,,,,,Evidence at protein level,venom_tissue,Pseudechis australis,Chordata,Lepidosauria,Squamata,Elapidae,Pseudechis,Pseudechis australis,terrestrial,terrestrial
P04084,73841,Phospholipase A2 family,122,,,,Disulfide bond:7,,,,,Evidence at protein level,both,Vipera ammodytes meridionalis,Chordata,Lepidosauria,Squamata,Viperidae,Vipera,Vipera ammodytes,terrestrial,terrestrial
P59066,29156,Phospholipase A2 family,17,fragment,,,,,,,,Evidence at protein level,both,Austrelaps superbus,Chordata,Lepidosauria,Squamata,Elapidae,Austrelaps,Austrelaps superbus,terrestrial,terrestrial
P81861,31087,Pardaxin family,33,,,,,,,,,Evidence at protein level,kw_toxin,Pardachirus marmoratus,Chordata,Actinopteri,Pleuronectiformes,Soleidae,Pardachirus,Pardachirus marmoratus,marine,marine
P60212,184226,Long (4 C-C) scorpion toxin superfamily,65,,,Amidation,Disulfide bond:4; Amidation:1,GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0017080 (sodium channel regulator activity),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),GO:0017080 (sodium channel regulator activity),Evidence at protein level,both,Tityus obscurus,Arthropoda,Arachnida,Scorpiones,Buthidae,Tityus,Tityus obscurus,terrestrial,terrestrial
P15220,34648,Short scorpion toxin superfamily,36,,,,Disulfide bond:4,,,,,Evidence at protein level,both,Mesobuthus eupeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Mesobuthus,Mesobuthus eupeus,terrestrial,terrestrial
P15230,42519,Short scorpion toxin superfamily,28,,,,,,,,,Evidence at protein level,both,Hottentotta tamulus,Arthropoda,Arachnida,Scorpiones,Buthidae,Hottentotta,Hottentotta tamulus,terrestrial,terrestrial
P15227,34649,Long (4 C-C) scorpion toxin superfamily,65,,,,Disulfide bond:4,,,,,Evidence at protein level,both,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
P56743,6858,Long (4 C-C) scorpion toxin superfamily,66,,LD(50) is 8.5 ug/g in Blatella germanica.,Glycoprotein,Disulfide bond:4; Glycosylation:1,,,,,Evidence at protein level,both,Androctonus australis,Arthropoda,Arachnida,Scorpiones,Buthidae,Androctonus,Androctonus australis,terrestrial,terrestrial
Q95WC9,218467,Long (4 C-C) scorpion toxin superfamily,84,,,,Disulfide bond:4,,,,,Evidence at transcript level,both,Centruroides sculpturatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides sculpturatus,terrestrial,terrestrial
P80950,6858,Long (4 C-C) scorpion toxin superfamily,66,,,,Disulfide bond:4,,,,,Evidence at protein level,venom_tissue,Androctonus australis,Arthropoda,Arachnida,Scorpiones,Buthidae,Androctonus,Androctonus australis,terrestrial,terrestrial
P0C5I4,6884,Long (4 C-C) scorpion toxin superfamily,85,,PD(50) is 3-5 ng/100 mg of body weight of Sarcophaga larvae for both contraction and flaccid paralysis.,Amidation,Disulfide bond:4; Amidation:1,,,,,Evidence at protein level,both,Leiurus hebraeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Leiurus,Leiurus hebraeus,terrestrial,terrestrial
P0C2K4,58216,Spider sphingomyelinase family,36,,,,,GO:0050290 (sphingomyelin phosphodiesterase D activity),,,GO:0050290 (sphingomyelin phosphodiesterase D activity),Evidence at protein level,both,Loxosceles gaucho,Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles gaucho,terrestrial,terrestrial
Q5D229,278061,MIT-like AcTx family,88,fragment,,Pyrrolidone carboxylic acid,Disulfide bond:5; Pyrrolidone carboxylic acid:1,,,,,Evidence at protein level,venom_tissue,Hadronyche sp. 20,Arthropoda,Arachnida,Araneae,Hexathelidae,Hadronyche,Hadronyche sp. 20,terrestrial,terrestrial
P83588,230234,Omega-atracotoxin type 1 family,39,,,,Disulfide bond:3,GO:0006952 (defense response); GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0019855 (calcium channel inhibitor activity),GO:0006952 (defense response); GO:0009405 (pathogenesis),GO:0005576 (extracellular region),GO:0019855 (calcium channel inhibitor activity),Evidence at protein level,both,Missulena bradleyi,Arthropoda,Arachnida,Araneae,Actinopodidae,Missulena,Missulena bradleyi,terrestrial,terrestrial
P0C293,122909,Long (3 C-C) scorpion toxin superfamily,80,,,,Disulfide bond:3,,,,,Evidence at protein level,both,Androctonus crassicauda,Arthropoda,Arachnida,Scorpiones,Buthidae,Androctonus,Androctonus crassicauda,terrestrial,terrestrial
P83745,260533,Huwentoxin-1 superfamily,35,,,,Disulfide bond:3,,,,,Evidence at protein level,both,Theraphosa blondi,Arthropoda,Arachnida,Araneae,Theraphosidae,Theraphosa,Theraphosa blondi,terrestrial,terrestrial
P0C5F9,6112,Sea anemone sodium channel inhibitory toxin family,47,,,,Disulfide bond:3,,,,,Inferred from homology,kw_toxin,Anthopleura xanthogrammica,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,Anthopleura xanthogrammica,marine,marine
P0C5G0,6112,Sea anemone sodium channel inhibitory toxin family,47,,,,Disulfide bond:3,,,,,Inferred from homology,kw_toxin,Anthopleura xanthogrammica,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,Anthopleura xanthogrammica,marine,marine
P25682,8619,Snake three-finger toxin family,63,,LD(50) is 10 mg/kg by intravenous injection.,,Disulfide bond:5,,,,,Evidence at protein level,both,Dendroaspis jamesoni kaimosae,Chordata,Lepidosauria,Squamata,Elapidae,Dendroaspis,Dendroaspis jamesoni,terrestrial,terrestrial
P01530,6112,Sea anemone sodium channel inhibitory toxin family,49,,,,Disulfide bond:3,,,,,Evidence at protein level,kw_toxin,Anthopleura xanthogrammica,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,Anthopleura xanthogrammica,marine,marine
P22947,8620,Snake three-finger toxin family,60,,,,Disulfide bond:4,,,,,Evidence at protein level,both,Dendraspis polylepis polylepis,Chordata,Lepidosauria,Squamata,Elapidae,Dendroaspis,Dendroaspis polylepis,terrestrial,terrestrial
P0C1Z0,8618,Snake three-finger toxin family,61,,LD(50) is >20 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,Evidence at protein level,both,Dendroaspis angusticeps,Chordata,Lepidosauria,Squamata,Elapidae,Dendroaspis,Dendroaspis angusticeps,terrestrial,terrestrial
P60975,209901,Huwentoxin-1 superfamily,35,,,,Disulfide bond:3,,,,,Evidence at protein level,both,Cyriopagopus hainanus,Arthropoda,Arachnida,Araneae,Theraphosidae,Cyriopagopus,Cyriopagopus hainanus,terrestrial,terrestrial
P11495,6116,Sea anemone type 1 potassium channel toxin family,36,,,,Disulfide bond:3,,,,,Evidence at protein level,kw_toxin,Metridium senile,Cnidaria,Anthozoa,Actiniaria,Metridiidae,Metridium,Metridium senile,marine,marine
P0C5G5,175771,Sea anemone sodium channel inhibitory toxin family,47,,,Hydroxylation,Disulfide bond:3; Hydroxylation:1,,,,,Evidence at protein level,kw_toxin,Radianthus crispa,Cnidaria,Anthozoa,Actiniaria,Stichodactylidae,Radianthus,Radianthus crispa,marine,marine
P25678,8641,Snake three-finger toxin family,61,,LD(50) is 15.4 mg/kg by intravenous injection.,,Disulfide bond:4,,,,,Evidence at protein level,both,Naja annulifera,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja annulifera,terrestrial,terrestrial
P0C6E3,8718,Snake venom metalloproteinase family,291,,,Glycoprotein; Pyrrolidone carboxylic acid,Disulfide bond:12; Glycosylation:3; Pyrrolidone carboxylic acid:1,,,,,Evidence at protein level,venom_tissue,Agkistrodon bilineatus,Chordata,Lepidosauria,Squamata,Viperidae,Agkistrodon,Agkistrodon bilineatus,terrestrial,terrestrial
Q7SZE0,92067,Snake venom metalloproteinase family,483,,,Zymogen,Disulfide bond:7,,,,,Evidence at transcript level,both,Gloydius intermedius,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius intermedius,terrestrial,terrestrial
O13057,88087,Peptidase S1 family,260,,,Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:2,,,,,Evidence at transcript level,both,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
P18964,343250,Peptidase S1 family,236,,,Glycoprotein,Disulfide bond:6; Glycosylation:1,,,,,Evidence at protein level,both,Daboia siamensis,Chordata,Lepidosauria,Squamata,Viperidae,Daboia,Daboia siamensis,terrestrial,terrestrial
Q8AY79,39682,Peptidase S1 family,258,,,Glycoprotein; Zymogen,Disulfide bond:6; Glycosylation:1,,,,,Evidence at protein level,both,Trimeresurus stejnegeri,Chordata,Lepidosauria,Squamata,Viperidae,Trimeresurus,Trimeresurus stejnegeri,terrestrial,terrestrial
P61915,6105,Sea anemone actinoporin family,179,,,,,,,,,Evidence at protein level,kw_toxin,Actinia tenebrosa,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Actinia,Actinia tenebrosa,marine,marine
P61542,6110,Sea anemone type 3 (BDS) potassium channel toxin family,42,,,,Disulfide bond:3,,,,,Evidence at protein level,kw_toxin,Anthopleura elegantissima,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,Anthopleura elegantissima,marine,marine
P83451,58720,Asparaginase 2 family,40,,,Glycoprotein,,GO:0003948 (N4-(beta-N-acetylglucosaminyl)-L-asparagina...),,,GO:0003948 (N4-(beta-N-acetylglucosaminyl)-L-asparagina...),Evidence at protein level,venom_tissue,Asobara tabida,Arthropoda,Insecta,Hymenoptera,Braconidae,Asobara,Asobara tabida,terrestrial,terrestrial
P07495,28643,MCD family,17,,,Amidation,Amidation:1,,,,,Evidence at protein level,venom_tissue,Bombus pensylvanicus,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus pensylvanicus,terrestrial,terrestrial
P81782,92438,Snake three-finger toxin family,63,,,,Disulfide bond:5,,,,,Evidence at protein level,both,Bungarus candidus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus candidus,terrestrial,terrestrial
P60770,8656,Snake three-finger toxin family,83,,LD(50) is 0.09 mg/kg by subcutaneous injection.,,Disulfide bond:4,,,,,Evidence at protein level,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P84701,257335,,8,,,D-amino acid; Hydroxylation,D-amino acid:2; Hydroxylation:1,GO:0005576 (extracellular region),,GO:0005576 (extracellular region),,Evidence at protein level,venom_tissue,Conus mus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus mus,marine,marine
P84803,8649,CRISP family,23,fragment,,,,GO:0006952 (defense response); GO:0005576 (extracellular region),GO:0006952 (defense response),GO:0005576 (extracellular region),,Evidence at protein level,both,Naja kaouthia,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja kaouthia,terrestrial,terrestrial
Q3YEH2,6494,Conotoxin T superfamily,63,,,Amidation; Cleavage on pair of basic residues,Disulfide bond:2; Amidation:1,,,,,Evidence at protein level,both,Conus textile,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus textile,marine,marine
Q3YEH4,89426,Conotoxin T superfamily,67,,,Amidation; Cleavage on pair of basic residues,Disulfide bond:2; Amidation:1,,,,,Evidence at transcript level,both,Conus lividus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus lividus,marine,marine
P0C668,89440,Conotoxin T superfamily,64,,,Amidation; Cleavage on pair of basic residues,Disulfide bond:2; Amidation:1,,,,,Evidence at transcript level,both,Conus caracteristicus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus caracteristicus,marine,marine
Q2VBN4,8665,Snake three-finger toxin family,84,,,,Disulfide bond:4,,,,,Evidence at transcript level,both,Ophiophagus hannah,Chordata,Lepidosauria,Squamata,Elapidae,Ophiophagus,Ophiophagus hannah,terrestrial,terrestrial
P80245,8656,Snake three-finger toxin family,81,,,,Disulfide bond:4,,,,,Evidence at protein level,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
Q98956,8656,Snake three-finger toxin family,81,,,,Disulfide bond:4,,,,,Evidence at transcript level,both,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P69747,319920,Conotoxin A superfamily,66,,,Amidation; Cleavage on pair of basic residues; Gamma-carboxyglutamic acid; Hydroxylation,Disulfide bond:2; Amidation:1; Gamma-carboxyglutamic acid:1; Hydroxylation:1,,,,,Evidence at protein level,both,Conus victoriae,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus victoriae,marine,marine
P69753,6492,Conotoxin O superfamily,32,,,Amidation; Hydroxylation,Disulfide bond:3; Amidation:1; Hydroxylation:1,,,,,Evidence at transcript level,both,Conus magus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus magus,marine,marine
P15472,6491,Conotoxin O superfamily,34,,,Gamma-carboxyglutamic acid; Hydroxylation,Disulfide bond:3; Hydroxylation:2; Gamma-carboxyglutamic acid:1,,,,,Evidence at protein level,both,Conus geographus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus geographus,marine,marine
P0C615,192919,Conotoxin I2 superfamily,32,,,Amidation; Gamma-carboxyglutamic acid,Gamma-carboxyglutamic acid:2; Amidation:1,,,,,Evidence at protein level,both,Conus spurius,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus spurius,marine,marine
Q0N4U6,97183,Conotoxin J superfamily,68,fragment,,Amidation,Disulfide bond:2; Amidation:1,,,,,Evidence at transcript level,both,Conus planorbis,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus planorbis,marine,marine
P60207,89452,Conotoxin M superfamily,31,fragment,,Cleavage on pair of basic residues; Pyrrolidone carboxylic acid,Disulfide bond:3; Pyrrolidone carboxylic acid:1,,,,,Evidence at protein level,both,Conus stercusmuscarum,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus stercusmuscarum,marine,marine
Q5K0C5,89427,Conotoxin O superfamily,79,,,,Disulfide bond:3,,,,,Evidence at transcript level,both,Conus virgo,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus virgo,marine,marine
Q3YEF8,89426,Conotoxin O superfamily,72,,,Cleavage on pair of basic residues,Disulfide bond:3,,,,,Evidence at transcript level,both,Conus lividus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus lividus,marine,marine
P0C1C9,348592,Conotoxin O superfamily,28,,,Amidation; Gamma-carboxyglutamic acid; Hydroxylation,Disulfide bond:3; Gamma-carboxyglutamic acid:2; Amidation:1; Hydroxylation:1,,,,,Evidence at protein level,both,Conasprella delessertii,Mollusca,Gastropoda,Neogastropoda,Conidae,Conasprella,Conasprella delessertii,marine,marine
P58924,6491,Conotoxin S superfamily,42,fragment,,Amidation; Bromination; Hydroxylation,Disulfide bond:5; Amidation:1; Bromination:1; Hydroxylation:1,,,,,Evidence at protein level,both,Conus geographus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Conus geographus,marine,marine
P81714,8656,Cystatin family,99,fragment,,,Disulfide bond:1,,,,,Evidence at protein level,venom_tissue,Naja atra,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja atra,terrestrial,terrestrial
P17349,88086,Snake venom metalloproteinase family,481,,,Zymogen,Disulfide bond:9,,,,,Evidence at protein level,both,Protobothrops elegans,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops elegans,terrestrial,terrestrial
Q805F4,8716,Snake venom metalloproteinase family,483,,,Zymogen,Disulfide bond:9,,,,,Evidence at protein level,both,Agkistrodon piscivorus piscivorus,Chordata,Lepidosauria,Squamata,Viperidae,Agkistrodon,Agkistrodon piscivorus,terrestrial,terrestrial
P31985,36309,Disintegrin family,72,,,,Disulfide bond:1,,,,,Evidence at protein level,venom_tissue,Crotalus cerberus,Chordata,Lepidosauria,Squamata,Viperidae,Crotalus,Crotalus cerberus,terrestrial,terrestrial
P81017,40353,Contains 1 C-type lectin domain,133,,,,Disulfide bond:4,,,,,Evidence at protein level,venom_tissue,Echis carinatus,Chordata,Lepidosauria,Squamata,Viperidae,Echis,Echis carinatus,terrestrial,terrestrial
Q8AY44,92438,Contains 1 BPTI/Kunitz inhibitor domain,85,,,,Disulfide bond:4,,,,,Evidence at transcript level,both,Bungarus candidus,Chordata,Lepidosauria,Squamata,Elapidae,Bungarus,Bungarus candidus,terrestrial,terrestrial
P23806,88087,Contains 1 C-type lectin domain,152,,,,Disulfide bond:4,,,,,Evidence at protein level,venom_tissue,Protobothrops flavoviridis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops flavoviridis,terrestrial,terrestrial
